velocidad,combustible,viento,anomalias,factor_velocidad,factor_combustible,factor_viento,factor_anomalias,indice_desempeno,exito
7700.244493672238,504404.1231408536,14.646922317093715,0,0.9872108325220817,1,0.7460680625023371,1.0,0.957434000758079,True
7737.151067333259,501809.483837723,4.794150760986386,0,0.991942444529905,1,0.9085702987486179,1.0,0.9834654003977594,True
7524.511117514412,497892.4696881248,10.844341332413324,1,0.9646809125018477,0.9957849393762496,0.805021071082588,0.7788007830714049,0.9128871184651908,True
7878.2222192183835,501306.5239038619,5.23831945230344,1,1,1,0.900534872825938,0.7788007830714049,0.9408403875381717,True
7758.6770255521515,503289.308014495,5.54029782517227,0,0.9947021827630963,1,0.8951124228226752,1.0,0.982412627390485,True
7769.982979275108,499177.60957099195,11.531496582614784,1,0.9961516640096292,0.9983552191419839,0.7940332582461923,0.7788007830714049,0.9230247934971751,True
7624.6513473035775,499425.3353274038,3.008897305206053,0,0.9775194035004586,0.9988506706548076,0.9415969651640139,1.0,0.983026537196205,True
7895.635787692544,496581.8188810356,56.08209067576092,0,1,0.9931636377620712,0.32574454355793414,1.0,0.8968107728623114,True
7730.337404870884,503725.6305305041,1.6885840653110866,0,0.9910688980603697,1,0.9667922161762151,1.0,0.9918929467475617,True
7727.782708338866,497750.2610007538,7.078901004952891,2,0.9907413728639571,0.9955005220015076,0.8679874524760212,0.6065306597126334,0.8969138869167671,True
7736.999292705229,502336.05017896614,0.34910334172179297,0,0.9919229862442601,1,0.9930422511646579,1.0,0.9961293828601896,True
7819.252787698956,506263.5722082589,3.481973247244854,2,1,1,0.9327300411693196,0.6065306597126334,0.9112156381179245,True
7782.446540517022,503079.52142797824,5.003083121397372,0,0.9977495564765413,1,0.9047816252840417,1.0,0.9849295885593956,True
7826.254595311485,501826.7781883114,4.953825632689165,0,1,1,0.9056734098964383,1.0,0.9858510114844656,True
7684.483799904144,504487.35262042866,20.558073376201197,1,0.9851902307569416,1,0.662879889384575,0.7788007830714049,0.9000087207868968,True
7874.503878350726,492120.8157170844,14.991479105830903,0,1,0.9842416314341688,0.7409444801129842,1.0,0.9564141614471982,True
7767.270921879576,497311.4083891381,28.683673211594275,0,0.9958039643435355,0.9946228167782762,0.5634518122563886,1.0,0.9314360043921786,True
7757.887878714203,501335.5126167688,4.983356852669786,1,0.9946010100915645,1,0.9051386550176581,0.7788007830714049,0.9396413083989773,True
7869.774217456507,494775.95221031667,18.348175963601566,0,1,0.9895519044206333,0.6928349197056028,1.0,0.9507908092820303,True
